dose_Gy,time_h,RRI,RRI_latent,quality,LET
1.743328822199988,0.21296341327874763,0.6792454599884674,0.9351257908672674,GCR,50.0
1.743328822199988,0.25726532141158615,0.678648747733751,0.935199736684899,GCR,50.0
1.743328822199988,0.31078317435857705,0.6779665846850746,0.9352049858392905,GCR,50.0
1.743328822199988,0.37543412743869276,0.6771261012695812,0.9350084374908337,GCR,50.0
1.743328822199988,0.45353415395334656,0.6760907163882088,0.9345345233663988,GCR,50.0
1.743328822199988,0.5478810096606547,0.6750533680729915,0.9340893217595491,GCR,50.0
1.743328822199988,0.6618544560100672,0.6740343994002312,0.9336721506263029,GCR,50.0
1.743328822199988,0.7995373324067232,0.6728451215612955,0.9330411527750657,GCR,50.0
1.743328822199988,0.965861814643937,0.6715025735063711,0.932236768900683,GCR,50.0
1.743328822199988,1.166786098879395,0.6699816472554975,0.9312524498471229,GCR,50.0
1.743328822199988,1.4095078404565258,0.6687739990828272,0.9306530670681599,GCR,50.0
1.743328822199988,1.7027219935312041,0.6678319107404894,0.9302950671064796,GCR,50.0
1.743328822199988,2.0569322880217786,0.6670437688065777,0.9300296930837224,GCR,50.0
1.743328822199988,2.484827501835503,0.6662597120742302,0.929760628864025,GCR,50.0
1.743328822199988,3.0017360074677835,0.6655263313760049,0.9294614714294217,GCR,50.0
1.743328822199988,3.6261748760719885,0.6647941682159907,0.9291432338349876,GCR,50.0
1.743328822199988,4.38051320940382,0.6640269600370071,0.928744340517849,GCR,50.0
1.743328822199988,5.291773461997922,0.66338444917465,0.928500674007696,GCR,50.0
1.743328822199988,6.392599459120591,0.6625946353497275,0.9280621730754189,GCR,50.0
1.743328822199988,7.722425787539303,0.6617928747383871,0.9276115258442518,GCR,50.0
1.743328822199988,9.328890449872787,0.6609434998589598,0.9271232252165935,GCR,50.0
1.743328822199988,11.26954138764972,0.6600043628891459,0.9265055669237302,GCR,50.0
1.743328822199988,13.613898005381975,0.6592210881833716,0.9260799674729852,GCR,50.0
1.743328822199988,16.445941545061906,0.6587756271111308,0.9259864501269703,GCR,50.0
1.743328822199988,19.867123523084192,0.6583479492072087,0.9259271077511645,GCR,50.0
1.743328822199988,23.999999999999993,0.6579456550839458,0.9258878000119587,GCR,50.0
2.2122162910704493,0.1,0.6844321890498566,0.9376349818873726,GCR,50.0
2.2122162910704493,0.12080259113562,0.6840460492143816,0.9377743034085487,GCR,50.0
2.2122162910704493,0.14593266025079774,0.6836063192672156,0.9379095777550042,GCR,50.0
2.2122162910704493,0.1762904348961046,0.6831414787439211,0.9381008563677947,GCR,50.0
2.2122162910704493,0.21296341327874763,0.6829122587874156,0.9387249302528201,GCR,50.0
2.2122162910704493,0.25726532141158615,0.6827136917137806,0.9394570643124859,GCR,50.0
2.2122162910704493,0.31078317435857705,0.6823835568462719,0.9400091386319476,GCR,50.0
2.2122162910704493,0.37543412743869276,0.6819271104659451,0.9403818810354283,GCR,50.0
2.2122162910704493,0.45353415395334656,0.681238208166728,0.9404655937329242,GCR,50.0
2.2122162910704493,0.5478810096606547,0.6804580725084427,0.9404540643109571,GCR,50.0
2.2122162910704493,0.6618544560100672,0.6797212597940019,0.9405378112521683,GCR,50.0
2.2122162910704493,0.7995373324067232,0.6789456091868871,0.9405818412721486,GCR,50.0
2.2122162910704493,0.965861814643937,0.6780618439464324,0.9405072794921687,GCR,50.0
2.2122162910704493,1.166786098879395,0.6772542659355302,0.9404611169243355,GCR,50.0
2.2122162910704493,1.4095078404565258,0.6764767378000973,0.9404281867142067,GCR,50.0
2.2122162910704493,1.7027219935312041,0.6757894236530467,0.9405649005318886,GCR,50.0
2.2122162910704493,2.0569322880217786,0.6752349314787663,0.9406208345382269,GCR,50.0
2.2122162910704493,2.484827501835503,0.6746585767218487,0.9406219979650501,GCR,50.0
