dose_Gy,time_h,RRI,RRI_latent,quality,LET
0.1,0.1,0.5562414968312288,0.8821180500431954,gamma,0.2
0.1,0.12080259113562,0.5561233167208138,0.8863397629109351,gamma,0.2
0.1,0.14593266025079774,0.5567857196355145,0.8913955090524062,gamma,0.2
0.1,0.1762904348961046,0.5575295193910872,0.896043878287445,gamma,0.2
0.1,0.21296341327874763,0.5567934745325034,0.8996607169579134,gamma,0.2
0.1,0.25726532141158615,0.5567909295963357,0.9036044887399298,gamma,0.2
0.1,0.31078317435857705,0.5563111823355207,0.9074740743250126,gamma,0.2
0.1,0.37543412743869276,0.5550078617522309,0.9118385496426518,gamma,0.2
0.1,0.45353415395334656,0.5508063626364169,0.9148564699625454,gamma,0.2
0.1,0.5478810096606547,0.5437193247908046,0.9176856596711112,gamma,0.2
0.1,0.6618544560100672,0.5371858324301173,0.9183624295605121,gamma,0.2
0.1,0.7995373324067232,0.5292486077135228,0.9186207795953405,gamma,0.2
0.1,0.965861814643937,0.5216863326082117,0.9191226394448454,gamma,0.2
0.1,1.166786098879395,0.5195050037250416,0.9192122085135187,gamma,0.2
0.1,1.4095078404565258,0.5265594842533347,0.9198371003798458,gamma,0.2
0.1,1.7027219935312041,0.53535422854329,0.9187810176554463,gamma,0.2
0.1,2.0569322880217786,0.5379662395068477,0.9158497087368812,gamma,0.2
0.1,2.484827501835503,0.5498097143187686,0.9129192720088278,gamma,0.2
0.1,3.0017360074677835,0.5650566162381403,0.908202538513504,gamma,0.2
0.1,3.6261748760719885,0.5787457061921499,0.8994026608428316,gamma,0.2
0.1,4.38051320940382,0.589946218942142,0.8925919861179142,gamma,0.2
0.1,5.291773461997922,0.5980984126631511,0.8923899345566928,gamma,0.2
0.1,6.392599459120591,0.6053201961832785,0.8984917659018044,gamma,0.2
0.1,7.722425787539303,0.6106578497234711,0.9063010255172355,gamma,0.2
0.1,9.328890449872787,0.6161946178560218,0.9169991207408518,gamma,0.2
0.1,11.26954138764972,0.6206084531718695,0.9270269005976407,gamma,0.2
0.1,13.613898005381975,0.6230686107610223,0.9337748866378686,gamma,0.2
0.1,16.445941545061906,0.6256934422348204,0.9396508183650933,gamma,0.2
0.1,19.867123523084192,0.6296222254698071,0.9431912441665304,gamma,0.2
0.1,23.999999999999993,0.6321806845064217,0.9452558210482218,gamma,0.2
0.12689610031679222,0.1,0.5565672090919087,0.8803717708569765,gamma,0.2
0.12689610031679222,0.12080259113562,0.5572669374463645,0.8845090885133188,gamma,0.2
0.12689610031679222,0.14593266025079774,0.5567316878847294,0.8892874988013675,gamma,0.2
0.12689610031679222,0.1762904348961046,0.557090986167847,0.8944411866826912,gamma,0.2
0.12689610031679222,0.21296341327874763,0.5571363179047991,0.8985960487313863,gamma,0.2
0.12689610031679222,0.25726532141158615,0.5563178879203488,0.9023844825537284,gamma,0.2
0.12689610031679222,0.31078317435857705,0.5567050759838246,0.9067491020426699,gamma,0.2
0.12689610031679222,0.37543412743869276,0.5554472510035935,0.9112051057190055,gamma,0.2
