RRI,RRI_latent,RRI_pathway,RRI_module,latent_distance,TimePostExposure_h,StudyID,RadiationQuality,AbsorbedDose_Gy,IsControl
0.7122723400332532,0.6789882984449197,0.9714688946625005,0.5196438685806731,3.6495925598540713,,OSD-314,spaceflight-LEO,,False
0.6596365394764065,0.5208229613888891,0.9750652608637376,0.6218349742641105,4.737428586310899,,OSD-314,spaceflight-LEO,,False
0.5810013941261316,0.37479838594578946,0.9769943479576471,0.5974144566553002,5.810582967017238,,OSD-314,spaceflight-LEO,,False
0.6656143045124754,0.6745587297959998,0.9742479175233311,0.33909184093457084,3.6803131245405627,,OSD-346,spaceflight-LEO,,False
0.6307333879666427,0.6231620540430873,0.9808277212954405,0.2957817224849559,4.033768595763722,,OSD-346,spaceflight-LEO,,False
0.6971204298438217,0.6960940978288195,0.9811718547469083,0.41512166897073965,3.5303715696089273,,OSD-346,spaceflight-LEO,,False
0.6945184103413382,0.7100974981077494,0.9786674017738933,0.379211243375961,3.431950703345738,,OSD-346,spaceflight-LEO,,False
0.7142153774048675,0.7389116983893906,0.977161394293151,0.401876718547538,3.226426862171606,,OSD-346,spaceflight-LEO,,False
0.6026666253939488,0.5446080667944067,0.9856122296779489,0.335838138309033,4.5724042620499175,,OSD-346,spaceflight-LEO,,False
0.6478540879190615,0.6434609055331202,0.983908301916893,0.3205862386931128,3.894673643000812,,OSD-346,spaceflight-LEO,,False
0.6111398376640662,0.5751088423660706,0.9804704640510141,0.31387120187310974,4.362580720546691,,OSD-346,spaceflight-LEO,,False
0.6882725529680266,0.7010826590492832,0.9814903528790501,0.3694345408944896,3.4954036745157224,,OSD-346,spaceflight-LEO,,False
0.542540868127786,0.3792314183803326,0.9801602696525041,0.43154036609797475,5.775667937419599,,OSD-346,spaceflight-LEO,,False
0.6858176569429831,0.6743151159590371,0.9780523819893494,0.41658801386450917,3.6820010537154952,,OSD-346,spaceflight-LEO,,False
0.654290477869137,0.6295778267558687,0.9800170811950999,0.37798917676971056,3.989848872799965,,OSD-346,spaceflight-LEO,,False
0.6439362842131582,0.6173404695758178,0.9793976005953808,0.3616665971056163,4.0735980968489995,,OSD-346,spaceflight-LEO,,False
0.7255967196229131,0.7663769915274978,0.9823446672151375,0.3872882282215194,3.025596203431616,,OSD-346,spaceflight-LEO,,False
0.7179940238667132,0.7552919727156533,0.9780093935052036,0.3833827565303423,3.1073286007909644,,OSD-346,spaceflight-LEO,,False
0.6534498764283171,0.6596396780069944,0.9764163534921784,0.31810379620710144,3.7834043395164314,,OSD-346,spaceflight-LEO,,False
0.5815316345187552,0.5198989184400052,0.978660128491075,0.3076685727039354,4.74387217197641,,OSD-346,spaceflight-LEO,,False
0.6736554495845779,0.656976958813111,0.9828904512775491,0.39777742943454064,3.8017502862158588,,OSD-346,spaceflight-LEO,,False
0.6121717728989704,0.5612913104820378,0.978203955946001,0.34790051468580496,4.457441969154653,,OSD-346,spaceflight-LEO,,False
0.6401342304341839,0.6011328797870128,0.9815643117870307,0.37670685037567986,4.184436248705941,,OSD-346,spaceflight-LEO,,False
0.6043549113290767,0.5230410517434899,0.9825253509670456,0.3888121908622811,4.72197211749692,,OSD-346,spaceflight-LEO,,False
0.5877928956194616,0.4932581768458265,0.9783923683410355,0.3862628604451578,4.930925607749215,,OSD-346,spaceflight-LEO,,False
0.738608955786857,0.7983504634872614,0.9788831604582678,0.3788517357146377,2.7835273680889854,,OSD-346,spaceflight-LEO,,False
0.604506029325448,0.5064862101708255,0.9762995182441936,0.42875217871594723,4.837721473785978,,OSD-346,spaceflight-LEO,,False
0.7523313447119021,0.7938137968696476,0.9746708191632122,0.44702696594510105,2.8185251834073957,,OSD-346,spaceflight-LEO,,False
0.7781969260483554,0.8641084861557896,0.9765400704474241,0.40803066143441863,2.24163601513744,,OSD-346,spaceflight-LEO,,False
0.7038816488974364,0.7039832113413139,0.9792682211801,0.42829195172701784,3.47502560451007,,OSD-346,spaceflight-LEO,,False
0.595035394228831,0.5077836058024953,0.9775392276393887,0.387035137670945,4.828616155113368,,OSD-346,spaceflight-LEO,,False
0.6441740115113632,0.6061765440154705,0.9800171316564478,0.3843258263580644,4.149946135181406,,OSD-346,spaceflight-LEO,,False
0.7719593383012271,0.8230010267940622,0.9803065529936553,0.4615287466231286,2.5887852887177445,,OSD-346,spaceflight-LEO,,False
0.614236299118279,0.5486112754276437,0.9776827861083364,0.3820398595094927,4.544767914493358,,OSD-346,spaceflight-LEO,,False
0.7092243493647824,0.7333715698622039,0.9792249836003925,0.3909292741343294,3.2663055584531944,,OSD-346,spaceflight-LEO,,False
0.6911315717093294,0.7310716196917013,0.9785344222371183,0.3238486252167966,3.282806236657121,,OSD-346,spaceflight-LEO,,False
0.7328176429143247,0.7649096687746328,0.9785376441807302,0.4229135899273029,3.036472633341003,,OSD-346,spaceflight-LEO,,False
0.6583345240878755,0.6360297842898756,0.981664535378627,0.3796139923931242,3.9456450156671807,,OSD-346,spaceflight-LEO,,False
0.7009046418347535,0.6879961803760963,0.9829256733911858,0.4447005331956358,3.586935053374464,,OSD-346,spaceflight-LEO,,False
0.8198874317816258,0.6703096623029563,0.9657887869910764,0.9731416155295145,3.7097306555686806,0.1666666666666666,OSD-498,gamma,100.0,False
0.8761056887888032,0.786226525771093,0.9626453108609581,0.9693243927520689,2.876542789005585,0.1666666666666666,OSD-498,gamma,100.0,False
0.8695170569669993,0.7761887735100081,0.9631264963192756,0.9625641845287053,2.952382284561616,0.3333333333333333,OSD-498,gamma,100.0,False
0.7381741167058036,0.5142888562660743,0.9651856880389896,0.9589330662520757,4.783051572724013,0.3333333333333333,OSD-498,gamma,100.0,False
0.7997954560382349,0.6765855388104872,0.9716439170685675,0.8743668294633978,3.666263511602523,1.5,OSD-498,gamma,100.0,False
0.7264817889166394,0.5287217718519894,0.9701320299579762,0.8783515820046026,4.682454073500114,1.5,OSD-498,gamma,100.0,False
0.7899667614864101,0.6281302723605647,0.9744039279045831,0.9292025733199277,3.999761016637018,24.0,OSD-498,gamma,100.0,False
0.7727988715806087,0.5946267242786275,0.9676024284524772,0.9343396093127025,4.2289355008322165,24.0,OSD-498,gamma,100.0,False
0.8282776711496511,0.6881463678093164,0.9662655745747261,0.9705523744052454,3.5858881225357733,0.1666666666666666,OSD-498,gamma,100.0,True
0.7381675053141605,0.5127781635901263,0.9607444632645219,0.9663692308118675,4.793619772468914,0.1666666666666666,OSD-498,gamma,100.0,True
0.7610542304825699,0.5566393959709527,0.9615380405823855,0.9694000894059891,4.489444576269553,0.3333333333333333,OSD-498,gamma,100.0,True
0.7564629844597408,0.5454347668217234,0.9635749757816159,0.9714074284139007,4.566694223276999,0.3333333333333333,OSD-498,gamma,100.0,True
0.8209066948620505,0.6776357579567496,0.9612967828742675,0.9670584806604353,3.658978901338164,1.5,OSD-498,gamma,100.0,True
0.8377977269473245,0.7131741319010678,0.9636320672214438,0.9612105767657184,3.410212020092303,1.5,OSD-498,gamma,100.0,True
0.7520323952641476,0.53222203687955,0.9693396043321302,0.9743459029653598,4.658150334873883,24.0,OSD-498,gamma,100.0,True
0.7848439521730906,0.6006149130571723,0.9671810697610845,0.970964912816933,4.187978470653172,24.0,OSD-498,gamma,100.0,True
0.805825049920432,0.6425071183836283,0.9644872429493154,0.9737987199651562,3.9012199055554815,0.0,OSD-502,gamma,100.0,True
0.7982403330157516,0.6824735983601145,0.9690378847384564,0.8589762506043211,3.6253799166667093,,OSD-502,gamma,100.0,False
0.6984503760864904,0.4280132399158707,0.9725600778659945,0.9652149466482258,5.403258953100505,0.0,OSD-502,gamma,100.0,True
0.8416723590363386,0.7617526985147128,0.9742938308306257,0.8688902082853031,3.0598126290711205,,OSD-502,gamma,100.0,False
0.7065395766231302,0.44977677707479785,0.965082455962688,0.9615222963802369,5.2429825875212925,0.0,OSD-502,gamma,100.0,True
0.7481510795002446,0.5890447919098134,0.965519013955955,0.8489957202253964,4.26712788694262,,OSD-502,gamma,100.0,False
0.6683466022576023,0.37140332872107545,0.9686412801516392,0.9619384714366191,5.837459846142059,0.0,OSD-502,gamma,100.0,True
0.7531132784341571,0.5876323037338825,0.977372673648104,0.8598158326207593,4.276795256930077,,OSD-502,gamma,100.0,False
0.7882737495305763,0.6105269310228921,0.9758175034611445,0.9562236326153765,4.120197304707284,24.0,OSD-508,gamma,100.0,True
0.8639792406014037,0.7651870991152198,0.9746483341244088,0.9508944300507666,3.034417591703821,24.0,OSD-508,gamma,100.0,True
0.822450633882841,0.7056668252673581,0.9748253252556829,0.9036435597409649,3.463180957378852,0.1666666666666666,OSD-508,gamma,100.0,False
0.7084821236917077,0.4821966607860812,0.9773445022878254,0.892190670906843,5.00942429168266,0.1666666666666666,OSD-508,gamma,100.0,False
0.8002689953336224,0.6840254861341933,0.9756154863579012,0.8574095227082017,3.6145866592354254,0.3333333333333333,OSD-508,gamma,100.0,False
0.7653533482946657,0.6129821935746783,0.9753930899991502,0.860055916030156,4.10340667183272,0.3333333333333333,OSD-508,gamma,100.0,False
0.7988956328794554,0.686727147099926,0.9776971029875272,0.8444311343304424,3.5957782085379963,0.75,OSD-508,gamma,100.0,False
0.7380792155851947,0.5718401986707686,0.9835641179631718,0.8250723470360699,4.384997578513129,0.75,OSD-508,gamma,100.0,False
0.8334199366406777,0.7870450970474099,0.9806690916390052,0.778920460828886,2.8703131847065917,1.5,OSD-508,gamma,100.0,False
0.6784513838628179,0.4844903846826955,0.9788494127118014,0.7659753533740794,4.993101880932452,1.5,OSD-508,gamma,100.0,False
0.8252454212051735,0.7490841230526483,0.9751758865144615,0.8276375522009362,3.1526861747398147,3.0,OSD-508,gamma,100.0,False
0.7666290064436997,0.6558918158525918,0.9746609155197111,0.7800714785499041,3.809222744471806,3.0,OSD-508,gamma,100.0,False
0.7833700011722879,0.6536745170660817,0.982380365047843,0.8437506055091457,3.8244843275641665,6.0,OSD-508,gamma,100.0,False
0.7362701514817891,0.5739953228612689,0.9784522803752926,0.8186376798293258,4.37021596875706,6.0,OSD-508,gamma,100.0,False
0.7932265140027298,0.6462475120521243,0.9791038804806625,0.9013071514260081,3.8755403485880633,12.0,OSD-508,gamma,100.0,False
0.7112502953597062,0.4985828618339622,0.9744937627240158,0.8733416950468844,4.893325029147309,12.0,OSD-508,gamma,100.0,False
0.7388108269893083,0.5337016722828496,0.9800222947113404,0.9078176686801934,4.647886680031248,24.0,OSD-508,gamma,100.0,False
0.6652806002908412,0.3967725584032496,0.9882173938741058,0.8793598904827599,5.6393893249710985,24.0,OSD-508,gamma,100.0,False
0.7832610230351422,0.6026455048421878,0.9764561918355208,0.9512968906206726,4.174092139442841,24.0,OSD-508,gamma,100.0,True
0.8048502034053051,0.6455833663136826,0.9766498340199314,0.9515842469739234,3.880101536486602,24.0,OSD-508,gamma,100.0,True
0.7889916728845802,0.6304938183881973,0.9749203619127671,0.9200586928491589,3.9835756689712807,0.1666666666666666,OSD-508,gamma,100.0,False
0.7930178117914275,0.6484623846609175,0.9746493054433761,0.9004971724004986,3.860324162990386,0.1666666666666666,OSD-508,gamma,100.0,False
0.8204555934044506,0.6947282968014926,0.9685650836230929,0.923800696391724,3.53992844669413,0.3333333333333333,OSD-508,gamma,100.0,False
0.7983879581211557,0.6541794100185542,0.9734922165098678,0.9117007959376464,3.8210099863891758,0.3333333333333333,OSD-508,gamma,100.0,False
0.7355089723795947,0.5260936660100894,0.9690679057174189,0.9207806517807811,4.700724774991115,0.75,OSD-508,gamma,100.0,False
0.8038400247667322,0.6582485369754021,0.97546956818911,0.9233934569270148,3.792991015774454,0.75,OSD-508,gamma,100.0,False
0.8096143207008156,0.6711367116381636,0.9727010925002129,0.9234827670267226,3.7040085113807497,1.5,OSD-508,gamma,100.0,False
0.8093218539694931,0.6778280877067618,0.9720608760188684,0.9095703644455805,3.6576445021364474,1.5,OSD-508,gamma,100.0,False
0.8228743368992646,0.6843193855719493,0.9779173404557021,0.9449412359974575,3.6125417437406226,3.0,OSD-508,gamma,100.0,False
0.8418332331401517,0.7193816928957731,0.9783981176633848,0.9501714291056755,3.366212341170447,3.0,OSD-508,gamma,100.0,False
0.7022190855910819,0.44073487206111445,0.9755353763993568,0.951871221842742,5.3091937425965785,6.0,OSD-508,gamma,100.0,False
0.6760002082382374,0.4340244857151091,0.9727071636593981,0.8632446978633332,5.358673525685753,6.0,OSD-508,gamma,100.0,False
0.7943525612426267,0.633894203141551,0.973152036389383,0.9364698022980217,3.9602810680493463,12.0,OSD-508,gamma,100.0,False
0.7879803079878032,0.6165865554933643,0.9781028467583356,0.9406452742061484,4.0787549812518415,12.0,OSD-508,gamma,100.0,False
0.7926461212090395,0.6460160860512943,0.9817894087422863,0.8967629039912829,3.877129801554612,24.0,OSD-508,gamma,100.0,False
0.8434750785629936,0.7313549204318359,0.9825032715595698,0.9286872018287331,3.2807754200539656,24.0,OSD-508,gamma,100.0,False
0.7524024199892151,0.5507525565043729,0.966237288492181,0.9418672784559338,4.529999453986633,0.3333333333333333,OSD-510,gamma,100.0,False
0.7532945092729504,0.5498777010859285,0.965701427967156,0.9477212069527885,4.536032208337665,0.3333333333333333,OSD-510,gamma,100.0,False
0.7502194219720506,0.5864530952736836,0.9682889011286698,0.8596825962121651,4.284867066243171,1.5,OSD-510,gamma,100.0,False
0.8304620962469187,0.7541082818818124,0.9677899418683037,0.8458418793557461,3.11599920217731,1.5,OSD-510,gamma,100.0,False
0.7790124334777863,0.6511470602352712,0.9702177962062631,0.8435378172343392,3.841869629454575,3.0,OSD-510,gamma,100.0,False
0.8157046871554923,0.7213527272340196,0.9702446452043834,0.8498686489495464,3.3522009338823167,3.0,OSD-510,gamma,100.0,False
0.7273246169895408,0.5455414514698059,0.9739313907428084,0.8442841742757428,4.5659574604663655,6.0,OSD-510,gamma,100.0,False
0.8082349848305642,0.6999828470857083,0.9698196522544366,0.8631545928964037,3.5031214387227645,6.0,OSD-510,gamma,100.0,False
0.7966120999669168,0.6543618813874729,0.9784276697913687,0.8992969673013529,3.819754221178523,12.0,OSD-510,gamma,100.0,False
0.7870597646629411,0.6281303679782314,0.9757144153064946,0.9162639073888073,3.999760361952111,12.0,OSD-510,gamma,100.0,False
0.739536773868511,0.5287030311021129,0.9755340130755182,0.9252070201943,4.682584289950956,24.0,OSD-510,gamma,100.0,False
0.8426609297373296,0.7327296937495993,0.9764990597574028,0.9286852716927173,3.270913767380612,24.0,OSD-510,gamma,100.0,False
0.7332206240341229,0.4965261558506305,0.961614828678133,0.9782153557570977,4.907834869600929,24.0,OSD-510,gamma,100.0,True
0.7964066374269568,0.6240407634661472,0.9587154360440159,0.978829586731517,4.02775507129542,24.0,OSD-510,gamma,100.0,True
0.8752094491258628,0.7781028330167933,0.9651744495518778,0.979457680917987,2.9379970206064177,24.0,OSD-510,gamma,100.0,True
0.8129664469439735,0.654476725025656,0.964642168900463,0.978270168824119,3.8189638368704832,24.0,OSD-510,gamma,100.0,True
0.7132189969264118,0.4580459365694705,0.9703183240375505,0.9664657905291554,5.182865367148885,24.0,OSD-510,gamma,100.0,True
0.8063102348340888,0.6415197547067949,0.967826502610106,0.9743749273126593,3.907995285774831,24.0,OSD-510,gamma,100.0,True
0.8735198985965715,0.7805563762732549,0.9640154109745714,0.9689514308652052,2.919505681897585,24.0,OSD-510,gamma,100.0,True
0.8910410148284833,0.8168477853831582,0.9593437041044084,0.9711247844432087,2.6381811333674587,24.0,OSD-510,gamma,100.0,True
0.7063785572155916,0.4444687623814725,0.9630979060708588,0.9734787980285626,5.2817891961222845,24.0,OSD-510,gamma,100.0,True
0.8661014700630595,0.7604200654825253,0.9661299567627959,0.9774357925243912,3.06964057927792,24.0,OSD-510,gamma,100.0,True
0.8946943802109193,0.8239619143719695,0.9697791503165506,0.9610745417831876,2.5810200904222085,24.0,OSD-510,gamma,100.0,True
0.8448551528431454,0.7208646531458727,0.9680992751550491,0.9695920299257871,3.3556723616733026,24.0,OSD-510,gamma,100.0,True
0.7943634387912976,0.6193468677431783,0.9651055450774337,0.9736544746014001,4.059872867433294,0.3333333333333333,OSD-510,gamma,100.0,False
0.7827168882748486,0.6036137824349322,0.9560077415451008,0.9676322466844294,4.167470739502483,0.3333333333333333,OSD-510,gamma,100.0,False
0.8410125643722756,0.7197282729019295,0.961730809893895,0.9628629017913483,3.3637500759124825,1.5,OSD-510,gamma,100.0,False
0.8506647278899315,0.737751855505115,0.9687736628161486,0.9583815377333471,3.234791386105652,1.5,OSD-510,gamma,100.0,False
0.819518882674575,0.6736849826584709,0.9652385731262488,0.9654669922551091,3.686366304634741,3.0,OSD-510,gamma,100.0,False
0.7843810130821172,0.6043574767149188,0.9660139524259629,0.962795146472668,4.162385184586642,3.0,OSD-510,gamma,100.0,False
0.7746419439941127,0.588070882781308,0.9639129368971612,0.9585130735166737,4.273793385173791,6.0,OSD-510,gamma,100.0,False
0.8278804406049484,0.6967522158787034,0.9726036474090846,0.9454136832533022,3.5257640025751353,6.0,OSD-510,gamma,100.0,False
0.8440097688050029,0.7273295989419174,0.9721821613818503,0.9491977159543263,3.3095871235971317,12.0,OSD-510,gamma,100.0,False
0.819797315394222,0.6750359332314069,0.9758318260013892,0.9532855691126852,3.6770062435737425,12.0,OSD-510,gamma,100.0,False
0.8204999234900133,0.682757530429544,0.9691937120474077,0.9472909210535576,3.6234057629947984,24.0,OSD-510,gamma,100.0,False
0.7828998586854955,0.6217603062680083,0.974894643178543,0.9131841790274225,4.043360585517082,24.0,OSD-510,gamma,100.0,False
0.8297176905828638,0.6928395729440073,0.9629486872894982,0.9702429291539424,3.553132848464603,24.0,OSD-510,gamma,100.0,True
0.8028081572290428,0.6429461479124757,0.9593904245381192,0.9659499085531004,3.8982068112963475,24.0,OSD-510,gamma,100.0,True
0.9078445055139119,0.8473548677442974,0.9633618716116311,0.973306414955422,2.3871568197321977,24.0,OSD-510,gamma,100.0,True
0.8178574220906255,0.6651222299088783,0.9699384632197932,0.9712467653249521,3.745581961075133,24.0,OSD-510,gamma,100.0,True
0.8830269567164523,0.7953994904238475,0.968645878772663,0.972662967245451,2.8063194288826567,24.0,OSD-510,gamma,100.0,True
0.7331200793567216,0.49671321779798694,0.9698306310312166,0.9692232507996963,4.906514462168798,24.0,OSD-510,gamma,100.0,True
0.8920213273604882,0.812898538572581,0.9737706602889183,0.9685175720078723,2.669594932880111,24.0,OSD-510,gamma,100.0,True
0.7133783741835501,0.4599833431178998,0.9682768555930356,0.9652699549053652,5.1688375201558,24.0,OSD-510,gamma,100.0,True
0.7694985296806879,0.5677265283897444,0.9708828621263759,0.9716581998168868,4.4132291076147885,24.0,OSD-510,gamma,100.0,True
0.8450550207422219,0.7216605363422292,0.9705403826689347,0.9663586276154946,3.3500110003328993,24.0,OSD-510,gamma,100.0,True
0.7608722528331021,0.5485923219404794,0.9758215757082989,0.9704827917431511,4.544898679606048,24.0,OSD-510,gamma,100.0,True
0.8450303210304494,0.72137583268935,0.9692395512123755,0.9681300675307223,3.3520365654341377,24.0,OSD-510,gamma,100.0,True
0.62813937289683,0.6014058930649461,0.9638036918841685,0.34594201357325927,4.182569213188602,3.0,OSD-658,GCR,0.0,True
0.5607002005920124,0.45173880755933193,0.9727025177859322,0.3666206694634539,5.228681949294186,3.0,OSD-658,GCR,0.0,True
0.5014845356503349,0.34286824149895534,0.9784410064081238,0.34176065319530524,6.0684650945207945,3.0,OSD-658,GCR,0.0,True
0.5358927322393057,0.41793610309885376,0.9724838953856603,0.33521482737385483,5.478585622597174,3.0,OSD-658,GCR,0.4,False
0.5372896102575663,0.4202258364491099,0.9708432789696732,0.33786348916237224,5.461403409097182,3.0,OSD-658,GCR,0.4,False
0.6525026935866163,0.6459042423586288,0.9765262151729641,0.34167607445624343,3.8778979238220233,3.0,OSD-658,GCR,0.4,False
0.5981604772325264,0.5187032732551661,0.9784589401535307,0.376776422266243,4.752213718679157,3.0,OSD-658,GCR,0.4,False
0.5826833665643393,0.49738274228064416,0.9760166116451456,0.35995137005092304,4.901789675124077,3.0,OSD-658,GCR,0.0,True
0.598781499560447,0.5201234540383552,0.9766957508660118,0.37818333929906583,4.742306181244199,3.0,OSD-658,GCR,0.0,True
0.5746583425100691,0.47227504436172035,0.970067535979329,0.38401574533750643,5.080315599848807,3.0,OSD-658,GCR,0.0,True
0.5408526432131529,0.42526677511846944,0.9749354973561921,0.3379415252594805,5.423714675773298,3.0,OSD-658,GCR,0.8,False
0.5318658466863592,0.42976047790901567,0.9682609204284035,0.2996815104990019,5.390273584904443,3.0,OSD-658,GCR,0.8,False
0.465244034553049,0.29143746658207803,0.9820581870323266,0.2960430180157134,6.512881135468896,3.0,OSD-658,GCR,0.8,False
0.6393458042762771,0.624548989793963,0.9749258777445274,0.3333593597726551,4.024276748542204,3.0,OSD-658,GCR,0.8,False
