DNA repair,Oxidative stress,SA signaling,JA signaling,ETH signaling,ABA signaling,Auxin signaling,Cell cycle / DDR checkpoint,SampleID,StudyID,RadiationQuality,TimePostExposure_h,time_bin,IsControl
-0.15873226523399353,-0.579373300075531,-0.2890074849128723,-0.2573065161705017,-0.45981940627098083,-0.4224510192871094,0.009791886433959007,-0.30854758620262146,Atha_Ler-0_sl_FLT_uG_Rep1,OSD-251,,,,False
-0.020335035398602486,-0.37868353724479675,-0.4028751850128174,-0.33236148953437805,-0.4671594202518463,-0.4243331849575043,-0.40613889694213867,-0.4066135883331299,Atha_Ler-0_sl_FLT_uG_Rep2,OSD-251,,,,False
-0.3682127594947815,-0.7028576135635376,-0.4810939431190491,-0.2539999186992645,-0.4298946261405945,-0.47262054681777954,-0.4556492269039154,-0.474365770816803,Atha_Ler-0_sl_FLT_uG_Rep3,OSD-251,,,,False
-0.32288435101509094,-0.9420744180679321,-0.6349118947982788,-0.3790382146835327,-0.6431955099105835,-0.13808497786521912,-0.6603226661682129,-0.6244024038314819,Atha_Ler-0_sl_FLT_uG_Rep4,OSD-251,,,,False
0.02703198231756687,0.3560342490673065,1.5249557495117188,-0.05373852327466011,0.08092307299375534,-0.4993796944618225,0.31469637155532837,-0.25666266679763794,Atha_Ler-0_sl_FLT_0.09G_Rep1,OSD-251,,,,False
0.37921643257141113,0.5185892581939697,0.6046990752220154,-0.08701397478580475,0.09388042241334915,0.29482126235961914,0.155913844704628,0.10979609191417694,Atha_Ler-0_sl_FLT_0.09G_Rep2,OSD-251,,,,False
0.13304713368415833,0.11100403964519501,0.249884694814682,-0.09442666918039322,-0.19466626644134521,-0.19084157049655914,-0.0881546288728714,0.12670060992240906,Atha_Ler-0_sl_FLT_0.09G_Rep3,OSD-251,,,,False
-0.11854515224695206,-0.02596181072294712,-0.5503218770027161,0.2856016159057617,0.17227870225906372,-0.3555263578891754,-0.33830323815345764,0.024530086666345596,Atha_Ler-0_sl_FLT_0.18G_Rep1,OSD-251,,,,False
-0.25748515129089355,-0.7259313464164734,-0.49576258659362793,-0.32860952615737915,-0.5446643829345703,-0.4665709435939789,-0.42205238342285156,-0.4044772684574127,Atha_Ler-0_sl_FLT_0.18G_Rep2,OSD-251,,,,False
-0.04131437465548515,-0.25357338786125183,0.49998578429222107,0.13509678840637207,0.011040294542908669,-0.27994304895401,0.14711429178714752,-0.016564253717660904,Atha_Ler-0_sl_FLT_0.18G_Rep3,OSD-251,,,,False
