time_bin,MEblue,MEturquoise,MEgrey
0-0.5h,0.08795835177980965,0.06225250478472763,-0.05199631708447591
0.5-2h,0.01079594607102776,-0.011040895260310206,0.005754375798201126
12-30h,-0.010667681487616688,0.0015254466834935764,-0.0002672026755726029
2-6h,-0.0016726814491904748,-0.005494469267504659,0.0035243970470646754
6-12h,-0.006089844065621712,0.0012744542545680385,0.0015824375095054044
